,SMA_30,SMA_100,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-08-14,53.584100042978925,51.84575792360306,0.18628800402738932,-0.04192546946774278,0.2282134734951321,53.221055113440514,53.676149840354924,54.131244567269334,1.6957055536507948,0.7843907208150036
2019-08-15,53.59276670455933,51.8810649228096,0.15168556905447161,-0.06122232355252841,0.21290789260700002,53.23719889198939,53.680449805259705,54.123700718530024,1.6514426197184673,0.19717999868834055
2019-08-16,53.5986333211263,51.919064915657046,0.14247068262028506,-0.056349767989371996,0.19882045060965706,53.2384962214752,53.68144971370697,54.124403205938734,1.6503037626372539,0.4735289752120661
2019-08-19,53.61763334274292,51.959904926776886,0.1577985425305073,-0.03281752646331981,0.1906160689938271,53.2549444461632,53.70489972591399,54.15485500566478,1.6756582064100713,0.7845850572110877
2019-08-20,53.64210004806519,52.00239492368698,0.17917739414938438,-0.00915093987555421,0.1883283340249386,53.2446253383692,53.72614973545075,54.2076741325323,1.7925140716488766,0.8892341012402853
2019-08-21,53.66143333435059,52.04386493253708,0.1903752091605213,0.001637500108466139,0.18873770905205517,53.237103053170124,53.73919971942902,54.24129638568791,1.868642141603623,0.8164728878992841
2019-08-22,53.684633318583174,52.084984926223754,0.20383930411811946,0.01208127605285142,0.19175802806526804,53.22326539450688,53.750899744033816,54.27853409356075,1.9632577390874288,0.8715640437033558
2019-08-23,53.70643326123556,52.12403491926193,0.20464626710894862,0.010310591234944433,0.1943356758740042,53.218560592332146,53.76024969100952,54.30193878968689,2.0152030609633194,0.7674496033992013
2019-08-26,53.7124665482839,52.15746491289139,0.17016006786902693,-0.01934048640398181,0.18950055427300874,53.20698013156418,53.748199639320376,54.28941914707657,2.013907484857439,0.39911637850945597
2019-08-27,53.719833167394,52.191214921951286,0.15412497191459096,-0.02830046588673424,0.1824254378013252,53.2058769071357,53.74324969768524,54.28062248823478,1.9997778086451852,0.5537341273631912
2019-08-28,53.74059986114502,52.226614928722384,0.14554912817020949,-0.02950104770489259,0.17505017587510208,53.20611926553744,53.74479975700378,54.28348024847013,2.0045864675350136,0.6189958931081001
2019-08-29,53.758499838511156,52.26057492208481,0.1363736067563508,-0.030941255295001024,0.16731486205135182,53.212023283261,53.752749781608586,54.293476279956174,2.011902648867266,0.6019457735106344
2019-08-30,53.77363316853841,52.29556493616104,0.14589859761417756,-0.017133011549739424,0.16303160916391699,53.209694397914895,53.770199828147895,54.330705258380895,2.0848181037987668,0.7870630098555212
2019-09-03,53.79313316345215,52.33094495487213,0.1505019418392024,-0.010023733859771677,0.16052567569897408,53.22787220537726,53.795599870681755,54.36332753598625,2.1106843930330568,0.747830583007978
2019-09-04,53.80659980773926,52.36421496629715,0.15263273521970433,-0.006314352383415794,0.15894708760312012,53.3895828214463,53.848099870681764,54.30661691991723,1.7030017784717146,0.7528809287252017
2019-09-05,53.822299795150755,52.40031495523453,0.16748008059380481,0.006826394392547758,0.16065368620125706,53.456713466998075,53.893199810981756,54.32968615496544,1.6198197379801476,0.9281918785434972
2019-09-06,53.83869984944661,52.437664964199065,0.18789356243484434,0.02179190098686981,0.16610166144797453,53.4571434044079,53.93084991455078,54.40455642469365,1.7567181340306206,0.9962470023211929
2019-09-09,53.85646654129029,52.475944970130925,0.20134691679926675,0.028196204281033754,0.173150712518233,53.44284913739658,53.95694995403289,54.47105077066921,1.905596283979316,0.9270082907658526
2019-09-10,53.86519985198974,52.51034496450425,0.18933055835753265,0.01294387667143973,0.17638668168609292,53.46452759526947,53.976149983406074,54.487772371542675,1.895735017387826,0.6620820810418787
2019-09-11,53.86409993171692,52.54174498987198,0.1558212419203926,-0.016452351812560273,0.17227359373295287,53.51001805176287,53.99075005054474,54.47148204932661,1.7807939261144596,0.3712914755857319
2019-09-12,53.87323324203491,52.57408498382568,0.1476548495989931,-0.019694995307167812,0.16734984490616092,53.516797474704425,53.9998000574112,54.482802640117974,1.788905078141987,0.6202885442912428
2019-09-13,53.89029996236165,52.607014990329745,0.14755129428955627,-0.01583884049328374,0.16339013478284,53.63125337333565,54.04000011444092,54.44874685554619,1.5127562555131844,0.7152926610026709
2019-09-16,53.894599997202555,52.6343350095749,0.11834708810223304,-0.03603443734448558,0.15438152544671863,53.67244672299371,54.050700206756595,54.42895369051948,1.399624731283683,0.26378338845160854
2019-09-17,53.905833333333334,52.66172501468659,0.0968297832593592,-0.046041393749887555,0.14287117700924676,53.666343151185295,54.04795014858246,54.42955714597962,1.4121053484844226,0.3140095843908426
2019-09-18,53.93990000724793,52.69058501386643,0.09051481509576575,-0.04188508953078479,0.13239990462655055,53.66465856291784,54.04550011634827,54.4263416697787,1.4093367722032706,0.5085342660309886
2019-09-19,53.9655599562327,52.72100301837921,0.09114071245515021,-0.03300735373712027,0.12414806619227048,53.666573976972664,54.04939009666443,54.4322062163562,1.416541866641313,0.6115538095779554
2019-09-20,53.98295996665955,52.75199301528931,0.09340040355309043,-0.02459813011134404,0.11799853366443447,53.66642555244816,54.050740065574644,54.43505457870113,1.4220508827824778,0.6551580250084158
2019-09-23,53.98855998675028,52.78069301271438,0.08389570716971662,-0.027282261195774288,0.1111779683654909,53.666006734806466,54.05034014701844,54.43467355923041,1.422131335960422,0.4891503605277019
2019-09-24,54.00166003545125,52.81112302350997,0.08418809680911465,-0.021591897245101008,0.10577999405421566,53.739373785133964,54.075940208435064,54.412506631736164,1.2447917576793268,0.6115088821904258
2019-09-25,54.0137933953603,52.8405030412674,0.0665461189321519,-0.03138710009765103,0.09793321902980293,53.763906721864274,54.08284024238586,54.40177376290745,1.1794259291568596,0.2744994795287409
2019-09-26,54.01469342549642,52.86784805011749,0.05380039709268658,-0.03530625754969309,0.08910665464237967,53.777849773527144,54.087290186882015,54.396730600236886,1.144225980949293,0.29755390345933574
2019-09-27,54.033326730728156,52.89641803121566,0.043919135747493954,-0.03615001511590858,0.08006915086340254,53.79557029041152,54.09269014358521,54.3898099967589,1.0985582428420797,0.29521451638191876
2019-09-30,54.03616013844808,52.9253680305481,0.01748907715074921,-0.05006405897012267,0.06755313612087188,53.74129617051453,54.07524016857146,54.40918416662839,1.235108700454813,0.002552687059393372
2019-10-01,54.03529347419739,52.956178030014044,0.011898685271368947,-0.04452356067960235,0.0564222459509713,53.728655661960914,54.068140192031855,54.407624722102796,1.255765516865221,0.3039096280025144
2019-10-02,54.01962676684061,52.98457801437378,-0.016867636962210497,-0.058631906330545436,0.04176426936833494,53.65655790954881,54.04569017410279,54.43482243865677,1.4400121944984996,-0.03283968624892429
2019-10-03,53.995226774215695,53.00915800380707,-0.0636233897864571,-0.08431012732383363,0.020686737537376532,53.51214018776825,53.99859018802643,54.4850401882846,1.8017137060961206,-0.1923530507106201
2019-10-04,53.97932680130005,53.04079801940917,-0.07232801335636196,-0.0744118007149908,0.002083787358628835,53.49176818225502,53.96184017181397,54.431912161372914,1.742238545098689,0.18532510253038606
2019-10-07,53.97559352556864,53.07330803012847,-0.05662561643505626,-0.046967523034948076,-0.009658093400108184,53.51316481662519,53.93894016742706,54.364715518228934,1.5787308741338244,0.4988965082830111
2019-10-08,53.98002684593201,53.10104801559448,-0.056920155889613966,-0.037809649991604626,-0.01911050589800934,53.499437881277686,53.92044013023376,54.34144237918983,1.5615682955822574,0.32370492282626157
2019-10-09,53.97017682075501,53.125263025283814,-0.07776147098335429,-0.046920772068275954,-0.030840698915078332,53.44432565488684,53.90236503124237,54.3604044075979,1.699514951115948,0.06677788699400776
2019-10-10,53.96811016400655,53.15438304138184,-0.0688334258722918,-0.03039418156577077,-0.03843924430652103,53.43832637052342,53.887115139961246,54.33590390939907,1.6656626292655852,0.4152011388982287
2019-10-11,53.96401019732157,53.185163050651546,-0.06671800909601444,-0.02262301183159473,-0.04409499726441971,53.43688689838544,53.863315134048456,54.28974336971147,1.5833716680890322,0.35540967926997624
2019-10-14,53.953243503570555,53.214003047943116,-0.061986967724728004,-0.014313576368246629,-0.047673391356481375,53.42979732729925,53.85816508769989,54.28653284810053,1.590725416297075,0.3959243334360358
2019-10-15,53.945410114924115,53.24405304718018,-0.051750625094001634,-0.0032617869900162105,-0.048488838103985424,53.42711855457386,53.854965043067935,54.28281153156201,1.588884100665282,0.48484704728932754
2019-10-16,53.939410060246786,53.27696304321289,-0.038514175407634355,0.00797973015708086,-0.046493905564715214,53.428482411217864,53.84736495018005,54.26624748914224,1.5558144371585865,0.5628263412534575
2019-10-17,53.91971009572347,53.30639303970337,-0.04557361391960768,0.0007362333160860282,-0.04630984723569371,53.42105538589331,53.824425020217895,54.22779465454248,1.4988349031989368,0.31601945569573897
2019-10-18,53.89804344177246,53.33606304931641,-0.04460221159388311,0.001366108513448483,-0.045968320107331595,53.43179595993114,53.80347512722015,54.17515429450917,1.3816176981511645,0.4294096030381196
2019-10-21,53.86829345703124,53.36338804149628,-0.06307645447837018,-0.013686507496830869,-0.04938994698153931,53.39990228799389,53.776550159454345,54.1531980309148,1.4007885234127027,0.137527321457262
2019-10-22,53.851326824824014,53.390898056030274,-0.06650130189390069,-0.013689083929889094,-0.052812217964011594,53.41115191852756,53.75065016746521,54.09014841640286,1.2632340181185266,0.3267303176220728
2019-10-23,53.83899346669514,53.41915805625915,-0.07927573742207983,-0.021170815566454587,-0.05810492185562524,53.38347359909451,53.728550157547,54.07362671599949,1.2845184075901177,0.16449551903715434
2019-10-24,53.81819352467855,53.45004807853698,-0.0887795949809913,-0.024539738500292854,-0.06423985648069845,53.36276356576705,53.70505020618439,54.04733684660173,1.274690700793446,0.18878561271623065
2019-10-25,53.80346020698548,53.48032808971405,-0.0727181951059066,-0.006782670900166515,-0.06593552420574009,53.37336619808955,53.6952003288269,54.01703445956425,1.1987445014319846,0.6224242465811475
2019-10-28,53.81036018371582,53.51048808097839,-0.034975370099502356,0.024768123284990187,-0.059743493384492544,53.34943757722988,53.7120002746582,54.074562972086525,1.3500249313909238,1.0061189749114423
2019-10-29,53.822860183715825,53.54110808277131,0.011107732344221688,0.05668098058297139,-0.045573248238749704,53.299113319904336,53.72930021286011,54.159487105815884,1.601312100665733,1.1412322837652777
2019-10-30,53.82519349098206,53.56526807785034,0.03440238899860759,0.06398050978988584,-0.029578120791278247,53.2938937369664,53.75385020256042,54.21380666815444,1.7113433320990639,0.9002004163206091
2019-10-31,53.83036683400472,53.590458076477056,0.06566283497546976,0.07619276461339841,-0.010529929637928644,53.32991757129189,53.80210018634796,54.27428280140403,1.7552571866920705,1.0166426912788835
2019-11-01,53.839633553822836,53.61756808280945,0.10201041464293326,0.09003227542468951,0.011978139218243738,53.296614088273444,53.84120019435883,54.38578630044421,2.0229344967032943,1.0571207387190358
2019-11-04,53.85673352241517,53.645648073196405,0.13786087006183578,0.10070618467487363,0.03715468538696215,53.24531657450333,53.87205014228821,54.49878371007309,2.326748531490959,1.0448481936227658
2019-11-05,53.872066806157434,53.672988069534306,0.16884497143914245,0.10535222884174424,0.06349274259739822,53.21188706080627,53.9140001487732,54.61611323674013,2.604566851020069,0.9963579764895647
2019-11-06,53.890466782252,53.69998808479309,0.1816235485631168,0.09450464477257486,0.08711890379054194,53.24462233728368,53.96327518463136,54.681928031979034,2.663488622174467,0.8671626660858476
2019-11-07,53.90750009536743,53.72559806442261,0.18812952474151956,0.08080849676078208,0.10732102798073748,53.248440700220186,53.99637508392334,54.74430946762649,2.770313312849923,0.8186272079582185
2019-11-08,53.92070016860963,53.746378060340874,0.1826271208059822,0.060244874260195785,0.12238224654578642,53.27287305380738,54.02772510051727,54.782577147227165,2.794313642876906,0.7247298501493871
2019-11-11,53.94460014661153,53.76714806079865,0.18365368285194705,0.049017149044928515,0.13463653380701854,53.294804336230314,54.062275133132935,54.82974593003556,2.8392101331757114,0.7591142803667055
2019-11-12,53.961833470662434,53.78362806892395,0.18172688907824153,0.03767228421697838,0.14405460486126315,53.314338807674105,54.09277522563934,54.87121164360458,2.878153005528431,0.7307352174507643
2019-11-13,53.99100011507671,53.80145806503296,0.1824539166140582,0.030719449402236032,0.15173446721182215,53.32997428386545,54.12307525634765,54.91617622882985,2.930731370033096,0.7414093765867664
2019-11-14,54.03433346112569,53.818538059234626,0.19043723599907025,0.030962215029798457,0.1594750209692718,53.37653923887723,54.17052523612976,54.9645112333823,2.931431784320136,0.786198403715664
2019-11-15,54.06753344535828,53.83821807003021,0.19747329171298134,0.03039861659496762,0.16707467511801372,53.41906578396178,54.21607517719269,55.01308457042361,2.9401220602047444,0.7797487803471949
2019-11-18,54.09520006815592,53.85577807044982,0.20919123842752896,0.033693250647612194,0.17549798777991676,53.518638493942994,54.27930008411407,55.039961674285145,2.802768602367068,0.8212329204020369
2019-11-19,54.12936674753825,53.876268056869506,0.2183014177901157,0.03424274400815913,0.18405867378195656,53.60598171224446,54.337500014305114,55.06901831636577,2.6924989256703906,0.8140722851116101
2019-11-20,54.17288345654806,53.89526806640625,0.22406818322936317,0.032007607557925255,0.19206057567143792,53.7540422314715,54.40320001602173,55.052357800571954,2.3864691207835182,0.8140998400473592
2019-11-21,54.205016736984255,53.91411807346344,0.2231609677361277,0.024880313651751806,0.1982806540843759,53.951079350622,54.4673499584198,54.9836205662176,1.8957067240903749,0.7979542481534109
2019-11-22,54.23321670850119,53.92845807361603,0.20483007758134164,0.005239538797572579,0.19959053878376906,54.0997699121899,54.507949886322024,54.91612986045415,1.4976896947450655,0.5956068492513532
2019-11-25,54.261116657257084,53.939698052406314,0.18972936433150522,-0.007888939561811081,0.1976183038933163,54.175194362537106,54.53429979801179,54.89340523348647,1.316989259254316,0.5998292212897072
2019-11-26,54.294183362325036,53.95412804985046,0.19392433218470018,-0.0029551773668929082,0.19687950955159308,54.19996851091788,54.56194981098175,54.923931111045626,1.3268635058603344,0.8757792306696478
2019-11-27,54.32751670837402,53.96945804023742,0.20026591158941187,0.0027091216302550236,0.19755678995915685,54.270513770636605,54.600849776268014,54.93118578189942,1.210003166562393,0.952795433979215
2019-11-29,54.37328330675761,53.985178015708925,0.2148381605008538,0.013825096433357553,0.20101306406749625,54.28637527904481,54.63879972934723,54.99122417964964,1.2900153445835052,1.0819671595834974
2019-12-02,54.413116620381665,54.00016802024841,0.21559049657516738,0.011661946006136903,0.20392855056903048,54.29857431603143,54.66369972705841,55.02882513808539,1.3358971780179165,0.8865806657592772
2019-12-03,54.44679991086324,54.01134801292419,0.17926145741857624,-0.019733674520363398,0.19899513193893964,54.29365704848388,54.661649742126464,55.02964243576905,1.3464382995340916,0.29938461218485546
2019-12-04,54.47513319015503,54.021597996711726,0.146282678316922,-0.04216996289761413,0.18845264121453612,54.27958380393914,54.6552497434616,55.030915682984066,1.374674679141518,0.27073952327927464
2019-12-05,54.5077998828888,54.030567995071415,0.11829912642615881,-0.056122811830701835,0.17442193825686064,54.27761235571339,54.65454980850219,55.03148726129099,1.3793451930699632,0.2644856846928427
2019-12-06,54.539866561889646,54.04260800552368,0.09319179880813522,-0.06498411155898035,0.15817591036711556,54.27474629377138,54.6535999059677,55.032453518164026,1.3863811820196523,0.23657584687345337
2019-12-09,54.56963321685791,54.05601801109314,0.08945017865816851,-0.054980585367157636,0.14443076402532615,54.31329981416971,54.66859990119934,55.023899988228976,1.2998323998483754,0.49774933721699166
2019-12-10,54.586799936294554,54.06557802009583,0.07967605252924415,-0.05180376919686561,0.13147982172610975,54.33110695821012,54.67529995918274,55.019492960155354,1.2590438506220176,0.38190001006943713
2019-12-11,54.5974332968394,54.07665801906586,0.07158881673407791,-0.04791280399362549,0.1195016207277034,54.351926214370565,54.68269995212554,55.01347368988051,1.2097929986798939,0.3749908686075312
2019-12-12,54.61953326861064,54.08774799823761,0.07919454483268851,-0.032245660716011926,0.11144020554870043,54.373414342534,54.69664993286133,55.019885523188655,1.181920979526504,0.6366634175200178
2019-12-13,54.639833275477095,54.09877799606323,0.09334503497993296,-0.014476136455013972,0.10782117143494693,54.377344130357336,54.710349907875056,55.043355685392775,1.217341062809713,0.7832531614137842
2019-12-16,54.661933209101356,54.11079799079894,0.12027942895908694,0.009966606019312,0.11031282293977494,54.35794895374312,54.73279983997345,55.10765072620379,1.3697486235906609,1.004465648132199
2019-12-17,54.6833998966217,54.12415799331665,0.1470312266889593,0.029374722999347472,0.11765650368961182,54.32788030587592,54.754349884986866,55.18081946409781,1.5577559774036407,1.021315246470025
2019-12-18,54.701133279800416,54.13678799533844,0.16184784106352623,0.035353069899131506,0.12649477116439473,54.31281969461895,54.77164994716644,55.230480199713924,1.6754297268389047,0.9046709628740803
2019-12-19,54.723199955622356,54.14931800937652,0.17240959601105033,0.03673185987732447,0.13567773613372586,54.30076273363574,54.788749933242784,55.276737132849824,1.7813408781971751,0.8732172864214538
2019-12-20,54.747966607411705,54.16305799961089,0.18374522895385326,0.03845399425610191,0.14529123469775135,54.288633951218365,54.81079988956451,55.33296582791065,1.9053396024076534,0.8879985337163278
2019-12-23,54.780199921925856,54.1793580121994,0.19994564405592996,0.0437235274865429,0.15622211656938706,54.28989635797836,54.848199920654295,55.40650348333023,2.0358136219004583,0.9350681443294886
2019-12-24,54.78513322194417,54.18800800991058,0.15244510913844067,-0.0030216059447571164,0.1554667150831978,54.29016939298622,54.848299980163574,55.40643056734093,2.035179166461698,0.2847272972326761
2019-12-26,54.791099818547565,54.19862799930572,0.11532700984158595,-0.03211176419328948,0.14743877403487543,54.27202205907988,54.83814990997314,55.4042777608664,2.0647226495520443,0.3170453956968212
2019-12-27,54.80086647669474,54.21631798648835,0.09833335986989056,-0.039284331331987915,0.13761769120187847,54.26746731715762,54.83309990882873,55.39873250049984,2.0631063814068193,0.46985597551011193
2019-12-30,54.805833139419555,54.230407979965214,0.08190442785210195,-0.04457061067982121,0.12647503853192316,54.26207079976268,54.81934998512268,55.37662917048267,2.0331477316357605,0.45931140219538674
2019-12-31,54.80339975674948,54.239817977905275,0.05334140654352382,-0.05850690559071947,0.11184831213424329,54.23874782994992,54.801499881744384,55.364251933538846,2.053783392822528,0.311194492660308
2020-01-02,54.79833313941956,54.247237986564635,0.032509108942505804,-0.06347136255338999,0.0959804714958958,54.252581373627194,54.80659992694855,55.360618480269906,2.0217220336959585,0.3279847547589606
2020-01-03,54.80639981746673,54.26004799222947,0.04956054029346291,-0.03713594496194632,0.08669648525540923,54.29245567193923,54.83439995527267,55.376344238606116,1.976658024070642,0.68876446915141
2020-01-06,54.81289975643158,54.27435798025131,0.05972259626725673,-0.021579111190522,0.08130170745777873,54.34003534078184,54.8608498263359,55.38166431188996,1.898674509063277,0.6393481510620467
2020-01-07,54.82316637516021,54.28583797311782,0.07314614500887728,-0.006524449959121173,0.07967059496799846,54.398279173484596,54.892299678325664,55.38632018316673,1.7999628645040446,0.6930070530117112
2020-01-08,54.842566399574274,54.303397982120515,0.0896103552280394,0.007951808208032748,0.08165854702000665,54.4207648500024,54.917349660396575,55.41393447079075,1.8084806111912037,0.752374373530382
2020-01-09,54.86270648797352,54.31892000246048,0.10485489907166823,0.01855708164132927,0.08629781743033896,54.45924140190757,54.94815962553024,55.43707784915291,1.779561779519566,0.7679806599211562
2020-01-10,54.882139805157976,54.33347998857497,0.1321004530824368,0.03664210852167826,0.09545834456075852,54.486928552794936,54.989009573459626,55.491090594124316,1.8261140710089048,0.9262159336341547
2020-01-13,54.90123985449473,54.34719998216629,0.1564085900873593,0.0487601964212806,0.1076483936660787,54.48873473902939,55.02340965509414,55.55808457115889,1.9434452332789995,0.9204338541286957
2020-01-14,54.91990652879079,54.362719974040985,0.1845198634771137,0.06149717584882798,0.1230226876282857,54.470416906130794,55.05890960931778,55.64740231250477,2.1376838276048753,0.9673713527396502
2020-01-15,54.941539877255764,54.37723998785019,0.20332493807425323,0.06424180035677401,0.1390831377174792,54.44992948045825,55.08310972929,55.71628997812175,2.2989996459661057,0.9042224166204836
2020-01-16,54.980839905738826,54.39367000627518,0.22355879505153098,0.06758052586724142,0.15597826918428956,54.422110023089566,55.10780975580216,55.79350948851475,2.4885755240540908,0.9267107153484145
2020-01-17,55.028689948717755,54.41646501684188,0.2548524355020092,0.07909933305417571,0.1757531024478335,54.37498492392757,55.14658474683762,55.918184569747666,2.798359414104226,1.0002046127454474
2020-01-21,55.081789943377174,54.43915502786636,0.28855149261327995,0.09023871213235715,0.1983127804809228,54.32209647622967,55.19243479013444,56.062773104039216,3.1538319235749537,1.0041525300655292
2020-01-22,55.13695654392242,54.4615150103569,0.31477652099213316,0.09317099240896826,0.2216055285831649,54.279263629477065,55.237084810733805,56.194905991990545,3.4680366805694067,0.9551552757184835
2020-01-23,55.18785652637482,54.48482501745224,0.3385166666894932,0.09352891048506262,0.24498775620443058,54.23543929024049,55.280084807872775,56.32473032550506,3.779464236579856,0.9374284051897323
2020-01-24,55.245989766120914,54.50728499937057,0.36474583338846855,0.0958064617472304,0.26893937164123816,54.2734919535741,55.36658477544785,56.459677597321594,3.94856510043753,0.9443419519279507
2020-01-27,55.30458971818288,54.53009498548508,0.3827345655408081,0.0910361551196559,0.2916984104211522,54.33338595116508,55.45293480157852,56.572483651991966,4.037834442557134,0.9042093548591176
2020-01-28,55.34785642464956,54.550124983310695,0.37052941583397114,0.06306480433025519,0.30746461150371596,54.40773272134106,55.517134854793554,56.626536988246045,3.99661162757826,0.7550316138222546
2020-01-29,55.397989796002705,54.571484996318816,0.3822715516340267,0.05984555210424858,0.32242599952977813,54.48022065603834,55.598584892749784,56.71694912946123,4.022995329355157,0.8596395556187651
2020-01-30,55.44858982563019,54.59376498365402,0.4051432374603152,0.06617379034442966,0.33896944711588556,54.59712653819674,55.70058494329453,56.80404334839232,3.9621070630448694,0.9206839930551505
2020-01-31,55.50372312704722,54.61833496904374,0.4363145460938327,0.07787607918235767,0.358438466911475,54.717936854398566,55.812434866428376,56.906932878458186,3.9220579236479756,0.9753614155187352
2020-02-03,55.54325648466746,54.64020498514174,0.4139638654016693,0.044420318792155356,0.36954354660951394,54.82099337836208,55.87693494796753,56.93287651757297,3.7795257402315814,0.7140583821145047
2020-02-04,55.58927309830983,54.6668699593544,0.4080483121380496,0.030803812422828536,0.37724449971522106,54.94029990155702,55.95330994606019,56.966319990563356,3.620911954912856,0.7863687860222021
2020-02-05,55.64557312806448,54.69475996541977,0.4283989163393471,0.040923533299300874,0.38747538304004625,55.03314997566599,56.04441001892089,57.05567006217579,3.608781118093645,0.9255038087842635
2020-02-06,55.70335641702016,54.723274948596945,0.4524239470409199,0.05195885120069893,0.400465095840221,55.11845927715096,56.139384946823114,57.160310616495266,3.6371102769978814,0.9545452524334145
2020-02-07,55.792323085467025,54.757324936389914,0.48280345443257033,0.06587068687387942,0.4169327675586909,55.2007414716287,56.242724876403805,57.28470828117891,3.7053091117648123,0.9963008971295462
2020-02-10,55.87762311776479,54.79016493463516,0.4941628590918512,0.061784073226528236,0.43237878586532297,55.28380843224787,56.331374878883366,57.378941325518866,3.7193001196503563,0.9098186844806735
2020-02-11,55.96928982575734,54.825134932041166,0.5260694307000691,0.07495251586779683,0.45111691483227223,55.33815220389291,56.43517486572266,57.532197527552405,3.887726633043719,1.0076583357146334
2020-02-12,56.06090644041697,54.85901192522049,0.5429582714785894,0.07347308531705377,0.4694851861615357,55.40533435414094,56.53084985256195,57.65636535098296,3.9819514525483526,0.9405309195940601
2020-02-13,56.167106461524966,54.895061926364896,0.5701452033355423,0.08052801373920532,0.489617189596337,55.47637216640272,56.639849758148195,57.80332734989367,4.10833572727865,0.9878260619707923
2020-02-14,56.26860640366872,54.93125191164017,0.5758540897897859,0.06898952015475912,0.5068645696350268,55.57885569895631,56.738249673843384,57.89764364873046,4.086816148019315,0.8979446429642134
2020-02-18,56.361166429519656,54.96789991044999,0.5861132590490996,0.06339895153125819,0.5227143075178414,55.647356597735104,56.83311467647552,58.01887275521593,4.172771756362051,0.9143702336294192
2020-02-19,56.45539978981018,55.00683989858628,0.5888437423135997,0.05290354783660667,0.535940194476993,55.71361141627906,56.921264595985406,58.128917775691754,4.243240863596423,0.8774821801506794
2020-02-20,56.55516650835673,55.04797989797592,0.6036571880803407,0.054173594882678144,0.5494835931976626,55.77283348533191,57.01961462497711,58.26639576462231,4.373165788107784,0.9236451208987312
2020-02-21,56.64453314145406,55.08675990533828,0.5902755456849036,0.032633561989792725,0.5576419836951109,55.866111832501055,57.102364583015444,58.33861733352983,4.329952917158532,0.8019749120259824
2020-02-24,56.72077647209168,55.12430490255356,0.5450248066310834,-0.01009374165122201,0.5551185482823054,55.96482643861792,57.16033968448638,58.35585293035484,4.183016589710471,0.6410110334474455
2020-02-25,56.76234318415324,55.15159490156173,0.43687081069622735,-0.0945981900688625,0.5314690007650898,56.01424582284449,57.17563977241516,58.33703372198583,4.062548155800425,0.2797306524058602
2020-02-26,56.77772649129232,55.174629899501795,0.288962372771266,-0.1940053023950591,0.4829676751663251,55.97744659870852,57.16821475505829,58.358982911408056,4.165839921542797,-0.01803325772482155
2020-02-27,56.7892265033722,55.20091989278794,0.17134219007502338,-0.2493003880730414,0.42064257814806477,55.88335974202695,57.14576467037201,58.40816959871707,4.418192443926029,0.0279781430002454
2020-02-28,56.76715975125631,55.21358987283706,-0.004210346879062854,-0.33988234002170215,0.3356719931426393,55.482750558185494,57.06096461772918,58.63917867727286,5.531676760519827,-0.17416905152040743
2020-03-02,56.7449264494578,55.22446988344193,-0.13428447785098996,-0.37596517679490343,0.24168069894391347,55.15938121166162,56.969614739418034,58.77984826717445,6.355084323587296,-0.0368404575568313
2020-03-03,56.749393157958984,55.24727491044998,-0.15277805945945744,-0.3155670067226968,0.1627889472632393,55.122125916107926,56.955789756774905,58.789453597441884,6.438902343370155,0.25369308331155777
2020-03-04,56.72862643241883,55.2666899113655,-0.2138284287900376,-0.30129390084262153,0.08746547205258393,54.9597794588184,56.901464791297904,58.843150123777406,6.824728817091713,0.12546319501346476
2020-03-05,56.73492641766867,55.29155988645553,-0.19133711984792967,-0.2230420735204109,0.031704953672481204,54.911704349461786,56.871114745140076,58.83052514081837,6.890705077468986,0.35375303446194856
2020-03-06,56.722793060938514,55.312459876537325,-0.20886855689965955,-0.1924588084577126,-0.016409748441946946,54.800995275400055,56.80923977375031,58.81748427210057,7.070133331649343,0.25619491972882763
2020-03-09,56.69649315834045,55.33025989580155,-0.24263951239639425,-0.18098381116355783,-0.06165570123283641,54.654732929546086,56.722839884758,58.79094683996992,7.291972543735907,0.21620467015156514
2020-03-10,56.6169598642985,55.33155991029739,-0.39213380313164947,-0.2643824815190504,-0.12775132161259903,54.18637949445404,56.561939921379086,58.937500348304134,8.399854850194565,-0.045121832007823666
2020-03-11,56.57372651735941,55.34041992044448,-0.43985576837408047,-0.24968355740918513,-0.19017221096489534,53.973712190462756,56.42378989219666,58.87386759393056,8.684555597612368,0.1657676996382242
2020-03-12,56.49442646980286,55.34389990854263,-0.533018510221126,-0.2742770394049845,-0.2587414708161415,53.642938537014636,56.24886493682861,58.854791336642585,9.26570305993058,0.0731142988703022
2020-03-13,56.317159833908086,55.319499901294705,-0.81635655462172,-0.44609206704446275,-0.3702644875772572,52.64181000506664,55.9256650018692,59.20951999867176,11.74364219609299,-0.20262916052285349
2020-03-16,56.18902656078339,55.31455490016937,-0.8935888127038538,-0.41865946010127725,-0.47492935260257657,52.277453604984586,55.69306510210038,59.10867659921617,12.265841324603182,0.10708877705830051
2020-03-17,55.98812319437663,55.28124389600754,-1.1598661195172397,-0.5479494135317304,-0.6119167059855093,51.315677248481315,55.31737009525299,59.319062942024665,14.46812399028014,-0.1266685179923316
2020-03-18,55.81650656541189,55.26012388896942,-1.2688689741836114,-0.5255618145584817,-0.7433071596251297,50.82066692248669,54.994970109462734,59.16927329643878,15.180672627578332,0.06759608043532943
