,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2020-02-13,66.24278251099587,72.60468309214403,72.32428940962517,74.76770007133483,77.21111073304449,6.536005947430344,1.006116297224433
2020-02-14,66.31346250247955,72.77744054090039,72.45688744868991,74.96244989871978,77.46801234874965,6.6848467557159195,0.9086004993981927
2020-02-18,66.38643149662018,72.95619972711718,72.48689548707554,75.13761484622955,77.78833420538356,7.055638815734978,0.914639319626185
2020-02-19,66.4600565059185,73.12274094316108,72.51906905438422,75.28401478767395,78.04896052096369,7.345372695884525,0.8470205446454451
2020-02-20,66.53483401942252,73.31130013846581,72.5250564453507,75.47031476497651,78.41557308460231,7.805077609117414,0.9177368148080676
2020-02-21,66.60780401229859,73.46419034556978,72.61841930230953,75.61191478729248,78.60541027227542,7.9180523159718685,0.7669263475326961
2020-02-24,66.6790715110302,73.55832019757314,72.71683998000063,75.67523989677429,78.63363981354794,7.818673375357907,0.5319871687745625
2020-02-25,66.73762651848793,73.54697435818527,72.53359630371085,75.62203997135161,78.71048363899237,8.168104612916487,0.11905753651535357
2020-02-26,66.78763900589944,73.45828905752248,72.10133529180595,75.53981491565705,78.97829453950814,9.103754431197064,-0.11863326088407102
2020-02-27,66.83764399409294,73.38027765296962,71.58795002275217,75.41146480083465,79.23497957891713,10.140407133532207,-0.01555529247715695
2020-02-28,66.88037399220465,73.18575688141044,70.2415411234856,75.11916469097136,79.99678825845712,12.986362634759175,-0.18672444891171655
2020-03-02,66.92118400979042,73.01074688811228,69.19552731059534,74.81546489238738,80.43540247417943,15.023464974455791,-0.04204008064245487
2020-03-03,66.97465651106835,72.96654121396143,69.03348991383443,74.75333992481231,80.47318993579019,15.303262748476428,0.24913348059488305
2020-03-04,67.01560651898384,72.84114743547946,68.43878990486735,74.55026502609252,80.66174014731769,16.39558254846219,0.10882887776011098
2020-03-05,67.07047652792932,72.81204362480239,68.19832394948361,74.38971497535707,80.58110600123052,16.64582537498488,0.31500807309938944
