,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-07-18,55.80128137671948,60.64976805277068,60.30917086537418,62.07290007352829,63.8366292816824,5.6827672174649155,0.6572242855919532
2019-07-19,55.83180637919904,60.74205171172575,60.442366742645866,62.17445011377335,63.90653348490083,5.571688588987701,0.7391776447262449
2019-07-22,55.859083874344826,60.80720656840105,60.47466330496961,62.20250015735627,63.93033700974293,5.5555221993189265,0.5581653294730605
2019-07-23,55.888573887228965,60.88535538652303,60.568237363621535,62.27287530899048,63.97751325435942,5.474736590885636,0.6546152726897395
2019-07-24,55.92044138205052,60.97769435581806,60.6384175552565,62.357875282764425,64.07733301027234,5.514805370487577,0.7565122150633571
2019-07-25,55.95714388430119,61.073196508472435,60.91271044190218,62.49672530889511,64.08074017588804,5.069113170854343,0.7892251703890144
2019-07-26,55.99540389192105,61.15885557476365,61.16954811301401,62.61285047769546,64.05615284237692,4.610243276483957,0.7233254226480591
2019-07-29,56.03505888426304,61.24664549201152,61.493687073028546,62.73827530622483,63.98286353942111,3.9675564147132216,0.7648358472209493
2019-07-30,56.07401137697697,61.33456137653691,61.82031080028446,62.85717533588409,63.89403987148371,3.299112726777903,0.8044395819555478
2019-07-31,56.12221887624264,61.41220604893208,62.12476210258269,62.95072536230087,63.77668862201905,2.624158037781155,0.7202126765522094
2019-08-01,56.17182387745381,61.45970772253831,62.26296225821859,62.98212533712386,63.70128841602913,2.2837053372073752,0.2506639163271174
2019-08-02,56.21537137687206,61.49973880839906,62.23760423322194,62.974475352764124,63.71134647230631,2.34022154345695,0.16481591714184726
2019-08-05,56.258498890757565,61.519788359044334,62.13065132391418,62.95185053348541,63.773049743056646,2.608975598372347,-0.0728501517452373
2019-08-06,56.28511890089512,61.46240452636065,61.334252908619945,62.8321006321907,64.32994835576146,4.7677785988373165,-0.42652943383441017
2019-08-07,56.317301400065425,61.44129068043698,61.02523260143293,62.73887565851211,64.45251871559128,5.4627789838203,-0.029536823817461057
2019-08-08,56.355538894534114,61.44000473602079,60.85563413951842,62.65132559776307,64.44701705600772,5.732333485722016,0.15394208057494277
2019-08-09,56.398948885321616,61.48459275746456,60.84115410979856,62.6258505153656,64.41054692093265,5.699551833245469,0.48631385361221546
2019-08-12,56.44058889210224,61.514530272152975,60.810671764814,62.57120051383972,64.33172926286544,5.627281351702104,0.40820907298459763
2019-08-13,56.4799888933897,61.521744777417666,60.72902008717956,62.486650440692905,64.24428079420625,5.62561872373536,0.2757917975429597
2019-08-14,56.53005889642239,61.56183321774333,60.72241308536836,62.475825381278995,64.22923767718963,5.6130904560599815,0.519440557307042
2019-08-15,56.565826388716694,61.538604470389366,60.52312129626289,62.39292527914048,64.26272926201807,5.993641024241929,0.11936514951353855
2019-08-16,56.60762640035152,61.527070977379424,60.39330437274128,62.30500023126602,64.21669608979076,6.136572831807518,0.222628516481554
2019-08-19,56.65577889502048,61.55328387805815,60.38289781464368,62.29460020065308,64.20630258666247,6.1376182842549385,0.47408062659453776
2019-08-20,56.705416390299796,61.609547261447844,60.38063662569765,62.30400013685227,64.22736364800689,6.174125279050796,0.6778135057871506
