,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2020-08-06,0.6843378093224857,0.14825079550909903,0.5360870138133866
2020-08-07,0.755986629275256,0.17591969236949545,0.5800669369057605
2020-08-10,0.7572388491365771,0.14173752978465326,0.6155013193519239
2020-08-11,0.750946419546139,0.10835608015537213,0.6425903393907669
2020-08-12,0.6793048059306557,0.029371573231910975,0.6499332326987447
2020-08-13,0.6593646455425457,0.007545130275040779,0.6518195152675049
2020-08-14,0.6333798599368023,-0.01475172426456206,0.6481315842013644
2020-08-17,0.6021339656768134,-0.036798094819640914,0.6389320604964543
2020-08-18,0.6046150290844494,-0.02745362512960392,0.6320686542140533
2020-08-19,0.6086031392261901,-0.01877241199029067,0.6273755512164808
2020-08-20,0.5897152060717374,-0.030128276115794717,0.6198434821875322
2020-08-21,0.6005042148197859,-0.01547141389419704,0.6159756287139829
2020-08-24,0.6204613460722896,0.003588573886645352,0.6168727721856443
2020-08-25,0.646416783547437,0.023635209089434173,0.6227815744580029
2020-08-26,0.6538015470877525,0.024815978103799763,0.6289855689839527
2020-08-27,0.6968887650509572,0.05432255685360343,0.6425662081973538
2020-08-28,0.7156051856552921,0.058431181966350665,0.6571740036889414
2020-08-31,0.7419772187081293,0.06784257201535027,0.674134646692779
2020-09-01,0.7614428821059676,0.0698465883305508,0.6915962937754168
2020-09-02,0.8137255997377864,0.09770344476989568,0.7160221549678907
2020-09-03,0.8641211791331358,0.11847921933219607,0.7456419598009397
2020-09-04,0.7667203446430904,0.01686270787372046,0.7498576367693699
2020-09-08,0.6504808202782613,-0.07950145319288693,0.7299822734711482
2020-09-09,0.4632903618527848,-0.21335352929469076,0.6766438911474756
2020-09-10,0.37403639202254624,-0.24208599929994357,0.6161223913224898
2020-09-11,0.25638586855396994,-0.28778921821481585,0.5441750867687858
2020-09-14,0.15099704412210002,-0.31454243411734867,0.4655394782394487
2020-09-15,0.1117779711846012,-0.283009205643878,0.3947871768284792
2020-09-16,0.09780550696984847,-0.23758533588690461,0.3353908428567531
2020-09-17,0.05878074895932883,-0.2212880751179394,0.28006882407726824
2020-09-18,0.013017421540673979,-0.2136411220292754,0.22665854356994938
2020-09-21,-0.05656943744335763,-0.22658238481064563,0.170012947367288
2020-09-22,-0.10462096371110619,-0.21970712886271535,0.11508616515160916
2020-09-23,-0.11331526713551199,-0.18272114582969692,0.06940587869418494
2020-09-24,-0.18664188536912718,-0.2048382112506497,0.018196325881522514
2020-09-25,-0.22696746615321217,-0.19613103362778775,-0.030836432525424423
2020-09-28,-0.20914879515442664,-0.14264989010320178,-0.06649890505122487
2020-09-29,-0.15618941961687938,-0.0717524116525236,-0.08443700796435577
2020-09-30,-0.11706537609933321,-0.026102694507981944,-0.09096268159135126
2020-10-01,-0.07422964066557824,0.013386432740618417,-0.08761607340619666
2020-10-02,-0.020597857016426246,0.05361457311181635,-0.07421243012824259
2020-10-05,-0.024372322277670833,0.03987208628045741,-0.06424440855812824
2020-10-06,0.010999584636536497,0.060195194555731794,-0.0491956099191953
2020-10-07,0.006159774101817561,0.04428430721681029,-0.038124533114992726
2020-10-08,0.03512409447956344,0.058598902075644936,-0.023474807596081497
2020-10-09,0.07959324629229059,0.08245444311069766,-0.002861196818407078
2020-10-12,0.14735008712796827,0.12016902715710027,0.027181059970867994
2020-10-13,0.25830648768296527,0.18490034216967782,0.07340614551328745
2020-10-14,0.3282944531262473,0.20391064609036785,0.12438380703587942
2020-10-15,0.37077172828057314,0.19711033699575498,0.17366139128481817
2020-10-16,0.39615684793569983,0.1779963653207053,0.21816048261499452
2020-10-19,0.4077018027074075,0.1516330560739304,0.2560687466334771
2020-10-20,0.3789155911886226,0.09827747564411637,0.28063811554450624
2020-10-21,0.3602208611651676,0.06366619649652905,0.29655466466863856
2020-10-22,0.3424261378803095,0.03669717856933674,0.30572895931097277
2020-10-23,0.31293533373875704,0.00576509954222737,0.30717023419652967
2020-10-26,0.28502742963002703,-0.017714243653202122,0.30274167328322915
2020-10-27,0.22106506199796172,-0.06534128902821396,0.2864063510261757
2020-10-28,0.19380029127172094,-0.07408484780356378,0.2678851390752847
2020-10-29,0.08240137646760104,-0.14838701008614694,0.23078838655374798
2020-10-30,0.026013050606358945,-0.16382026875791125,0.1898333193642702
2020-11-02,-0.060661666446996776,-0.2003959886490136,0.13973432220201681
2020-11-03,-0.12061873289799507,-0.2082824440800095,0.08766371118201444
2020-11-04,-0.1366235140413039,-0.17942978017865469,0.042806266137350765
2020-11-05,-0.06727543507555822,-0.08806536097032719,0.020789925894768968
2020-11-06,0.06137359108352314,0.03246693215100333,0.028906658932519806
2020-11-09,0.16872680111489302,0.11185611374589857,0.05687068736899445
2020-11-10,0.20823460882937894,0.12109113716830759,0.08714347166107135
2020-11-11,0.19445603578856918,0.08585005130199826,0.10860598448657093
2020-11-12,0.23987782793828671,0.10501747476137263,0.13486035317691408
2020-11-13,0.2678251770958866,0.10637185913517802,0.16145331796070858
2020-11-16,0.30405931892044435,0.11408480076778862,0.18997451815265573
2020-11-17,0.35435035191349584,0.13150066700867208,0.22284968490482376
2020-11-18,0.3940216925673212,0.13693760612999795,0.2570840864373233
2020-11-19,0.39428820176080137,0.10976329225878245,0.2845249095020189
2020-11-20,0.4113028231118321,0.10142233088785052,0.30988049222398156
2020-11-23,0.4138834753574727,0.0832023865067929,0.3306810888506798
2020-11-24,0.4129436981578607,0.06581008744574468,0.347133610712116
2020-11-25,0.4317521378674627,0.06769482172427732,0.36405731614318537
2020-11-27,0.43418905305125577,0.05610538952645633,0.37808366352479944
2020-11-30,0.4286773026136359,0.04047491127106917,0.38820239134256673
2020-12-01,0.4650157216925237,0.06145066427996554,0.40356505741255816
2020-12-02,0.5092144036748394,0.08451947700982493,0.42469492666501446
2020-12-03,0.533812259615928,0.08729386636073083,0.4465183932551972
2020-12-04,0.5584081024578609,0.08951176736213096,0.4688963350957299
2020-12-07,0.582801847485662,0.09112440991194565,0.49167743757371635
2020-12-08,0.6018135693170663,0.08810890539467997,0.5137046639223863
2020-12-09,0.6088133209691478,0.07608692563740915,0.5327263953317386
2020-12-10,0.5575019243388084,0.0198204232056558,0.5376815011331526
2020-12-11,0.53041173545828,-0.0058158125398980465,0.5362275479981781
2020-12-14,0.49676098131499913,-0.03157325334654315,0.5283342346615423
2020-12-15,0.4794932047754159,-0.0390728239089011,0.518566028684317
2020-12-16,0.5040953767323373,-0.011576521561583841,0.5156718982939211
2020-12-17,0.5473409935664222,0.025335276218000802,0.5220057173484214
2020-12-18,0.6139938946062244,0.07359054180624247,0.540403352799982
2020-12-21,0.6596166013620461,0.09537059884965127,0.5642460025123949
2020-12-22,0.6978951728528529,0.10691933627236638,0.5909758365804865
2020-12-23,0.7354082251881238,0.11554591088610977,0.619862314302014
2020-12-24,0.716212876372353,0.07708044965627114,0.6391324267160818
2020-12-28,0.6992339060805932,0.04808118349160906,0.6511527225889842
2020-12-29,0.7275014380700782,0.06107897238487514,0.666422465685203
2020-12-30,0.7298704142629617,0.05075835886220692,0.6791120554007548
2020-12-31,0.7465428143506045,0.0539446071598797,0.6925982071907248
2021-01-04,0.748465193273816,0.0446935888664729,0.7037716044073431
2021-01-05,0.735937611046765,0.025732805311537432,0.7102048057352276
2021-01-06,0.7631259354109403,0.04233690374057009,0.7207890316703702
2021-01-07,0.7700669421418667,0.03942232837719717,0.7306446137646695
2021-01-08,0.8295100250861509,0.0790923290571851,0.7504176960289658
2021-01-11,0.8686233156409173,0.09456449568956116,0.7740588199513562
2021-01-12,0.8101551583965829,0.0288770707561814,0.7812780876404015
2021-01-13,0.7553535421750723,-0.020739636372263393,0.7760931785473357
2021-01-14,0.7385905083369693,-0.03000213616829317,0.7685926445052624
2021-01-15,0.7199118911579347,-0.03894460267786226,0.758856493835797
2021-01-19,0.640355554011407,-0.09480075185951209,0.7351563058709191
2021-01-20,0.5879982994640329,-0.11772640512550903,0.705724704589542
2021-01-21,0.5625729830824042,-0.1145213772057102,0.6770943602881144
2021-01-22,0.5283842053421353,-0.11896812395678347,0.6473523292989187
2021-01-25,0.5077421056270452,-0.11168817893749883,0.6194302845645441
2021-01-26,0.49902541915253096,-0.09632389232961058,0.5953493114821415
2021-01-27,0.4733227919195855,-0.09762121565004489,0.5709440075696304
2021-01-28,0.40514536128543455,-0.13263891702735664,0.5377842783127912
2021-01-29,0.37243238243551957,-0.13228151670181731,0.5047138991373369
2021-02-01,0.29664953245864467,-0.16645149334295378,0.46310102580159845
2021-02-02,0.2813593833041921,-0.14539331399792516,0.42675269730211723
2021-02-03,0.3130794471120879,-0.09093860015202349,0.4040180472641114
2021-02-04,0.3335659355364413,-0.05636168938213604,0.38992762491857735
2021-02-05,0.3748521162716969,-0.012060406917504374,0.3869125231892013
2021-02-08,0.3975825640034856,0.008536032651427439,0.38904653135205813
2021-02-09,0.49589749973847574,0.08548077470913407,0.4104167250293417
2021-02-10,0.5841054398914594,0.13895097188969413,0.4451544680017652
2021-02-11,0.6179994247889198,0.13827596542972365,0.47972345935919614
2021-02-12,0.686810914761594,0.16566996432191816,0.5211409504396758
2021-02-16,0.7429472014159018,0.1774450007809808,0.565502200634921
2021-02-17,0.7655151378673111,0.160010349785912,0.6055047880813991
2021-02-18,0.7863028112349895,0.1446384185228723,0.6416643927121172
2021-02-19,0.7702555731694218,0.1028729443658436,0.6673826288035782
2021-02-22,0.7695662314950624,0.08174688215318737,0.687819349341875
2021-02-23,0.6874241243675527,-0.0003161799794578757,0.6877403043470106
2021-02-24,0.5459119226767228,-0.11346270533623026,0.6593746280129531
2021-02-25,0.47827826008347074,-0.14487709434358587,0.6231553544270566
2021-02-26,0.2980023121895954,-0.260122433789969,0.5581247459795644
2021-03-01,0.16016899844274235,-0.31836459802945766,0.4785335964722
2021-03-02,0.14775624282546573,-0.2646218829173875,0.4123781257428532
2021-03-03,0.08928179354359145,-0.25847706575940943,0.3477588593030009
2021-03-04,-0.0046144561340355494,-0.28189865234962913,0.2772841962155936
2021-03-05,-0.16691353432064204,-0.3553581844289885,0.18844465010834646
2021-03-08,-0.23241955815885262,-0.33669136661375926,0.10427180845490665
2021-03-09,-0.3243295860510358,-0.3428811156047539,0.018551529553718152
2021-03-10,-0.28367426547553976,-0.24178063602340633,-0.04189362945213343
2021-03-11,-0.24396230158554033,-0.1616549377067255,-0.08230736387881482
2021-03-12,-0.14712859153844704,-0.05185698212770577,-0.09527160941074127
2021-03-15,-0.11353928078303,-0.014614137097830965,-0.09892514368519903
2021-03-16,-0.04532510618615504,0.042880029999235195,-0.08820513618539023
2021-03-17,0.00975231651355557,0.07836596215915664,-0.06861364564560107
2021-03-18,0.06364198319218417,0.1058045030702282,-0.04216251987804403
2021-03-19,0.030152397889850135,0.05785193421431534,-0.027699536324465198
2021-03-22,0.019644692664570584,0.03787538319122863,-0.018230690526658044
2021-03-23,0.02207694777249003,0.03224611063931846,-0.010169162866828431
2021-03-24,-0.005146497541232975,0.004018132260476365,-0.00916462980170934
2021-03-25,-0.06143655935586878,-0.04181754364332755,-0.01961901571254123
2021-03-26,-0.10850782105828216,-0.07111104427659273,-0.03739677678168942
2021-03-29,-0.08121042920100763,-0.03505092193545456,-0.04615950726555307
2021-03-30,-0.053792776592217706,-0.006106615461331705,-0.047686161130886
2021-03-31,-0.045259915855154986,0.0019409962205848147,-0.0472009120757398
2021-04-01,-0.008702761442393125,0.030798520506677342,-0.03950128194907047
2021-04-05,0.07232876775361774,0.08946403976215056,-0.017135272008532827
2021-04-06,0.19302497975219524,0.16812820140858245,0.024896778343612785
2021-04-07,0.2650459651009385,0.19211934940586056,0.07292661569507793
2021-04-08,0.305050316980342,0.18569896102821126,0.11935135595213076
2021-04-09,0.3814178097003236,0.20965316299855424,0.17176464670176933
2021-04-12,0.4568463604201298,0.22806537097468838,0.22878098944544145
2021-04-13,0.5140869897059162,0.22824480020837973,0.2858421894975364
2021-04-14,0.6034112126036462,0.25405521848488777,0.3493559941187584
2021-04-15,0.6105182759986292,0.2089298255038966,0.4015884504947326
2021-04-16,0.6650492445755134,0.21076863526462464,0.45428060931088876
2021-04-19,0.6864732521069357,0.18575411423683752,0.5007191378700981
2021-04-20,0.6448597798888045,0.11531251361496508,0.5295472662738394
2021-04-21,0.5827311590849575,0.04254711424889446,0.5401840448360631
2021-04-22,0.5410551422782817,0.0006968779537748215,0.5403582643245068
2021-04-23,0.4428868271183717,-0.07797714976490822,0.5208639768832799
2021-04-26,0.3995765403145981,-0.09702994925494546,0.49660648956954356
2021-04-27,0.40029829384089055,-0.07704655658292242,0.47734485042381297
2021-04-28,0.3918748721305434,-0.0683759826346157,0.4602508547651591
2021-04-29,0.35747606572813595,-0.08221983122961851,0.43969589695775446
2021-04-30,0.2907935945085143,-0.11912184195939218,0.40991543646790646
2021-05-03,0.23651186677594183,-0.13872285575357174,0.37523472252951356
2021-05-04,0.18706018433178428,-0.15053963055818342,0.3375998148899677
2021-05-05,0.08651473667443099,-0.2008680625724294,0.2873827992468604
2021-05-06,0.01584790259622082,-0.21722791732051167,0.23307581991673249
2021-05-07,-0.02282641698653265,-0.20472178952261214,0.18189537253607949
2021-05-10,-0.02283278563965041,-0.16378252654058392,0.1409497409009335
2021-05-11,-0.09971699180420046,-0.1925333861641072,0.09281639435990673
2021-05-12,-0.16626837880119183,-0.20726781852887885,0.04099943972768702
2021-05-13,-0.30941756111798213,-0.28033360067653534,-0.02908396044144681
2021-05-14,-0.4269637803049875,-0.31830385589083254,-0.10865992441415495
2021-05-17,-0.4449666272842734,-0.26904536229609477,-0.17592126498817864
2021-05-18,-0.5032996336124853,-0.2619026948994453,-0.24139693871304
2021-05-19,-0.569112690323351,-0.26217260128824876,-0.3069400890351022
2021-05-20,-0.6237627283083498,-0.25345811141859803,-0.37030461688975175
2021-05-21,-0.6094541591606912,-0.19131963381675154,-0.4181345253439397
2021-05-24,-0.6238453270559745,-0.1645686413696278,-0.4592766856863467
2021-05-25,-0.5635154670255957,-0.08339102507139923,-0.4801244419541965
2021-05-26,-0.51353610255984,-0.026729328484514703,-0.48680677407532524
2021-05-27,-0.4589535314609634,0.02228259409148947,-0.4812361255524529
2021-05-28,-0.42587646345059227,0.04428772968148853,-0.4701641931320808
2021-06-01,-0.40276630750729225,0.05391830849983087,-0.4566846160071231
2021-06-02,-0.3991355005865529,0.046039292336456206,-0.4451747929230091
2021-06-03,-0.360471810065647,0.06776238628588971,-0.4282341963515367
2021-06-04,-0.34473838057927253,0.06679665261781137,-0.4115350331970839
2021-06-07,-0.2888361067495566,0.09815914115802182,-0.38699524790757844
2021-06-08,-0.25461381452660703,0.10590514670477713,-0.36051896123138416
2021-06-09,-0.23827765831059367,0.09779304233663239,-0.33607070064722605
2021-06-10,-0.19508223268482539,0.11279077436992052,-0.3078730070547459
2021-06-11,-0.13723879013842577,0.13650737353305614,-0.2737461636714819
2021-06-14,-0.07025332631513947,0.16279426988507395,-0.23304759620021342
2021-06-15,0.017250984452843454,0.20023886452244552,-0.18298788006960207
2021-06-16,0.06889160633660651,0.20150358912496685,-0.13261198278836034
2021-06-17,0.08005506563999631,0.17013363874268533,-0.090078573102689
2021-06-18,0.10615691644079561,0.15698839163478767,-0.05083147519399207
2021-06-21,0.0930896936573049,0.11513693508103759,-0.022047241423732676
2021-06-22,0.08490221780411389,0.08555956738227725,-0.0006573495781633625
2021-06-23,0.10065360831885073,0.08104876631761126,0.019604842001239457
2021-06-24,0.10538599441235874,0.06862492192889542,0.03676107248346332
2021-06-25,0.13844536940420937,0.08134743753659684,0.05709793186761253
2021-06-28,0.14075178349209239,0.06692308129958388,0.0738287021925085
2021-06-29,0.18347332727314836,0.08771570006451188,0.09575762720863648
2021-06-30,0.24309323382567527,0.11786848529363103,0.12522474853204424
2021-07-01,0.27833838349414464,0.12249090796968032,0.15584747552446432
2021-07-02,0.29663770356002317,0.11263218242844708,0.1840055211315761
2021-07-06,0.345725335428682,0.1293758514376847,0.2163494839909973
2021-07-07,0.3969167822931041,0.14445383864168548,0.25246294365141864
2021-07-08,0.45172581263540224,0.15941029518718686,0.2923155174482154
2021-07-09,0.45529745638927466,0.1303855511528474,0.32491190523642727
2021-07-12,0.472132049984765,0.11777611579867014,0.35435593418609485
2021-07-13,0.4795425133017801,0.10014926329254814,0.37939325000923196
2021-07-14,0.4836326291658679,0.0833915033253087,0.4002411258405592
2021-07-15,0.5092459112943999,0.0872038283630725,0.4220420829313274
2021-07-16,0.49750425596805314,0.06036973842938059,0.43713451753867255
2021-07-19,0.4659630080864616,0.023062792438231228,0.4429002156482304
2021-07-20,0.4021175722896686,-0.03262611468684945,0.43474368697651805
2021-07-21,0.37264183946027174,-0.049681478012997105,0.42232331747326884
2021-07-22,0.381677993499963,-0.0325162591786447,0.4141942526786077
2021-07-23,0.41352477024538814,-0.0005355859465756563,0.4140603561919638
2021-07-26,0.4606467349134107,0.037269102977157464,0.4233776319362532
2021-07-27,0.5408971328746048,0.09401560075068127,0.44688153212392356
2021-07-28,0.5721599934783086,0.10022276908350797,0.4719372243948006
2021-07-29,0.6060877466165522,0.1073204177774012,0.498767328839151
2021-07-30,0.6299105037358146,0.1049145399173308,0.5249959638184838
2021-08-02,0.6463025251895402,0.09704524909684509,0.5492572760926951
2021-08-03,0.6348285760847006,0.06845703999360431,0.5663715360910963
2021-08-04,0.6236301506788777,0.045806891670225225,0.5778232590086525
2021-08-05,0.6241824969218754,0.037087390330578285,0.5870951065912972
2021-08-06,0.6366475803112337,0.03964197897594923,0.5970056013352845
2021-08-09,0.6421098649137917,0.036083410862805754,0.606026454050986
2021-08-10,0.6499209794328351,0.03511562030547921,0.6148053591273559
2021-08-11,0.625500285014283,0.008555940709541687,0.6169443443047413
2021-08-12,0.6103275507486643,-0.005293434844861666,0.615620985593526
2021-08-13,0.5902081856546175,-0.020330239951126816,0.6105384256057443
2021-08-16,0.5964372045983168,-0.011280976805942089,0.6077181814042589
2021-08-17,0.6030560493701245,-0.003729705627307567,0.606785754997432
2021-08-18,0.5708962818066823,-0.02871157855259976,0.599607860359282
2021-08-19,0.494601607035662,-0.0840050026588961,0.5786066096945581
2021-08-20,0.4730645526850026,-0.08443364560764444,0.557498198292647
2021-08-23,0.4982642888240747,-0.04738712757485786,0.5456514163989326
2021-08-24,0.5453549303289265,-0.00023718885600487738,0.5455921191849313
2021-08-25,0.5675788133943058,0.017589355367499504,0.5499894580268063
2021-08-26,0.5652802063565048,0.012232598663758698,0.5530476076927461
2021-08-27,0.5319891181373464,-0.016846791644319792,0.5488359097816662
2021-08-30,0.540527399017563,-0.006646808611282529,0.5471742076288455
2021-08-31,0.5683391460266591,0.016931950718250932,0.5514071953084082
2021-09-01,0.5491905800311656,-0.0017732922217941205,0.5509638722529597
2021-09-02,0.531279866413314,-0.01574720467171653,0.5470270710850306
2021-09-03,0.5205262707119545,-0.021200640298460915,0.5417269110104154
2021-09-07,0.525633602952297,-0.01287464644649472,0.5385082493987917
2021-09-08,0.48958215932984217,-0.03914087205515959,0.5287230313850018
2021-09-09,0.44610507372217967,-0.06609436613025776,0.5121994398524374
2021-09-10,0.4056817203106391,-0.0852141756334387,0.4908958959440778
2021-09-13,0.33197479950587194,-0.1271368771505647,0.45911167665643665
2021-09-14,0.2640620805029812,-0.15603967692276438,0.42010175742574557
2021-09-15,0.2174973305058927,-0.16208354153588234,0.37958087204177504
2021-09-16,0.20976734879576497,-0.1358508185968081,0.34561816739257306
2021-09-17,0.18883618861589468,-0.12542558302134277,0.31426177163723745
2021-09-20,0.125532843147937,-0.15098314279144037,0.2765159859393774
2021-09-21,0.008653907815130424,-0.21428966249939757,0.222943570314528
2021-09-22,-0.09358630387391997,-0.2532238993507584,0.1596375954768384
2021-09-23,-0.12428082974649612,-0.22713474017866764,0.1028539104321715
2021-09-24,-0.11851396383971746,-0.17709429941751118,0.058580335577793706
2021-09-27,-0.13091294549791144,-0.1515946248605641,0.020681679362652677
2021-09-28,-0.16506128787401053,-0.14859437378933057,-0.016466914084679964
2021-09-29,-0.2819119059545585,-0.21235599349590284,-0.06955591245865568
2021-09-30,-0.3767903549025533,-0.2457875539551181,-0.13100280094743522
2021-10-01,-0.45129843404120606,-0.25623650647501667,-0.1950619275661894
2021-10-04,-0.4387186657337594,-0.194925390534056,-0.2437932751997034
2021-10-05,-0.4670996685563864,-0.17864511468534638,-0.28845455387104
2021-10-06,-0.4492318226138394,-0.12862181499423953,-0.3206100076195999
2021-10-07,-0.3915836004922113,-0.05677887429808909,-0.3348047261941222
2021-10-08,-0.33525411525452853,-0.00035951124832506176,-0.33489460400620347
2021-10-11,-0.29424080865420876,0.03252303628159581,-0.32676384493580457
2021-10-12,-0.2601508924176841,0.053290362014496384,-0.31344125443218046
2021-10-13,-0.2580388237882971,0.04432194451510668,-0.3023607683034038
2021-10-14,-0.20877116414878572,0.07487168332369448,-0.2836428474724802
2021-10-15,-0.10237881498639467,0.14501122598886843,-0.2473900409752631
2021-10-18,0.013893145307193322,0.20902654902596515,-0.19513340371877183
2021-10-19,0.10443203194039086,0.23965234852733017,-0.1352203165869393
2021-10-20,0.2224390506302285,0.28612749377373425,-0.06368844314350575
2021-10-21,0.32943128339134375,0.3144957812278796,0.014935502163464148
2021-10-22,0.39259123172882937,0.30212458365229217,0.09046664807653719
2021-10-25,0.43369261099587675,0.2745807703354716,0.15911184066040512
2021-10-26,0.488712617045735,0.2636806211082639,0.22503199593747109
2021-10-27,0.522102267776404,0.23765621747114635,0.28444605030525766
2021-10-28,0.5312239768531271,0.1974223412382955,0.33380163561483156
2021-10-29,0.5672966567467057,0.1867960169054993,0.3805006398412064
2021-11-01,0.5983872481046575,0.17430928661076084,0.42407796149389665
2021-11-02,0.6069124768787759,0.14626761230790342,0.4606448645708725
2021-11-03,0.6487156300975414,0.15045661242133512,0.4982590176762063
2021-11-04,0.682530332077036,0.14741705152066364,0.5351132805563723
2021-11-05,0.744162611414211,0.16723946468627093,0.5769231467279401
2021-11-08,0.8081404545882833,0.18497384628827462,0.6231666083000087
2021-11-09,0.8851926034558346,0.20962079612466078,0.6755718073311738
2021-11-10,0.9469605084019435,0.21711096085661574,0.7298495475453277
2021-11-11,0.9272065702687371,0.15788561817872748,0.7693209520900096
2021-11-12,0.9006847380381799,0.10509102875853626,0.7955937092796437
2021-11-15,0.9005928106088135,0.08399928106333576,0.8165935295454777
2021-11-16,0.8816422834003674,0.05203900308391174,0.8296032803164557
2021-11-17,0.8471751430808467,0.014057490211512813,0.8331176528693339
2021-11-18,0.8184140963087003,-0.011762845248507015,0.8301769415572073
2021-11-19,0.800115192011063,-0.024049399636915547,0.8241645916479785
2021-11-22,0.8112015404242641,-0.010370440978971551,0.8215719814032356
2021-11-23,0.7522497431140351,-0.05545779063136047,0.8077075337453956
2021-11-24,0.6895923872429819,-0.09449211720193107,0.784084504444913
2021-11-26,0.651788711813154,-0.10583663410540711,0.7576253459185611
2021-11-29,0.5462982425946876,-0.16906168265909882,0.7153599252537864
2021-11-30,0.5419019055496221,-0.13876641576333149,0.6806683213129536
2021-12-01,0.509148015910867,-0.13721624432166935,0.6463642602325363
2021-12-02,0.43157565803285536,-0.1718308817597448,0.6034065397926002
2021-12-03,0.39507785695391817,-0.1666629462709457,0.5617408032248639
2021-12-06,0.2943337123338665,-0.21392567271279783,0.5082593850466643
2021-12-07,0.20782092822102527,-0.24035076546051126,0.44817169368153653
2021-12-08,0.2383443290389522,-0.1678618917140675,0.4062062207530197
2021-12-09,0.2711094878029172,-0.10807738636008202,0.37918687416299923
2021-12-10,0.2450297033655744,-0.10732573663793987,0.35235544000351426
2021-12-13,0.27868199435744145,-0.05893875651685826,0.3376207508742997
2021-12-14,0.2520938972581064,-0.06842148289295469,0.32051538015106107
2021-12-15,0.1912958424291702,-0.10337563017751272,0.2946714726066829
2021-12-16,0.21702644191495324,-0.06211602455338372,0.27914246646833696
2021-12-17,0.14265539861820287,-0.1091896542801073,0.25184505289831016
2021-12-20,0.057075317383777247,-0.15581578841162633,0.21289110579540357
2021-12-21,-0.05003252252289769,-0.21033890265464103,0.16030638013174334
2021-12-22,-0.06413667372862619,-0.1795544430882956,0.11541776935966942
2021-12-23,-0.03209716878859581,-0.11801195051861219,0.08591478173001638
2021-12-27,-0.05708486159510073,-0.11439971466009369,0.05731485306499296
2021-12-28,-0.015903526184047223,-0.058574703399232146,0.04267117721518492
2021-12-29,-0.023295700308466394,-0.05277350201892106,0.029477801710454662
2021-12-30,-0.04474422979933479,-0.05937762520783156,0.014633395408496773
2021-12-31,-0.07587644570762109,-0.07240787289289428,-0.003468572814726798
2022-01-03,-0.12110118563012406,-0.09410609025231781,-0.026995095377806252
2022-01-04,-0.13895963778088571,-0.08957163392246356,-0.049388003858422146
2022-01-05,-0.1763364777367542,-0.10155877910266564,-0.07477769863408856
2022-01-06,-0.31178168445991616,-0.18960318866066206,-0.12217849579925409
2022-01-07,-0.43987377354535795,-0.25415622219688305,-0.18571755134847487
