index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-07-29,98.53950090408325,0,400,0.0,39415.8003616333,104668.19690704346,144083.99726867676,0.0035605741956930004,-0.03944001820882126,0.013139875686985159,-0.123302374217657
2022-08-01,98.00350275039673,0,400,0.0,39201.40110015869,104668.19690704346,143869.59800720215,-0.0014880157792597215,-0.040869346618651936,-0.0054394242792872305,-0.1280711045689309
2022-08-02,97.18049983978271,0,400,0.0,38872.199935913086,104668.19690704346,143540.39684295654,-0.0022881913121709507,-0.04306402104695595,-0.008397688730678476,-0.1353932920280453
2022-08-03,99.0520022392273,0,400,0.0,39620.800895690925,104668.19690704346,144288.99780273438,0.005215263272518644,-0.03807334798177042,0.01925800343206774,-0.11874269307853258
2022-08-04,99.30800104141235,0,400,0.0,39723.20041656494,104668.19690704346,144391.3973236084,0.0007096834993201018,-0.03739068450927685,0.002584488918929262,-0.11646509333406863
2022-08-05,99.1610016822815,0,400,0.0,39664.4006729126,104668.19690704346,144332.59757995605,-0.00040722470134813005,-0.03778268280029251,-0.0014802368146505929,-0.11777293422994439
2022-08-08,98.90250225067138,0,400,0.0,39561.00090026855,104668.19690704346,144229.197807312,-0.000716399305338955,-0.03847201461791949,-0.002606865876954023,-0.12007278186342563
2022-08-09,98.41349964141845,0,400,0.0,39365.39985656738,104668.19690704346,144033.59676361084,-0.0013561820122059975,-0.0397760215759273,-0.0049442895591612634,-0.1244233968208801
2022-08-10,100.80650081634522,0,400,0.0,40322.600326538086,104668.19690704346,144990.79723358154,0.006645674977773908,-0.03339468510945598,0.0243157817133417,-0.10313306726466742
2022-08-11,100.57199878692627,0,400,0.0,40228.79951477051,104668.19690704346,144896.99642181396,-0.0006469432098953343,-0.034020023854573145,-0.002326258996393271,-0.10521941203551066
2022-08-12,102.4000002861023,0,400,0.0,40960.00011444092,104668.19690704346,145628.19702148438,0.005046347527741579,-0.029145353190103807,0.018176048216451024,-0.08895583692552367
2022-08-15,102.81399803161621,0,400,0.0,41125.599212646484,104668.19690704346,145793.79611968994,0.0011371362249381622,-0.02804135920206674,0.004042946722238483,-0.08527253391260725
2022-08-16,102.50799684524536,0,400,0.0,41003.198738098145,104668.19690704346,145671.3956451416,-0.0008395451507954288,-0.02885736236572234,-0.002976259966826267,-0.0879950006504796
2022-08-17,101.98000364303589,0,400,0.0,40792.001457214355,104668.19690704346,145460.1983642578,-0.001449819849315248,-0.030265344238280867,-0.005150751340957105,-0.09269251162383874
2022-08-18,102.13450241088867,0,400,0.0,40853.80096435547,104668.19690704346,145521.99787139893,0.00042485510013090533,-0.029853347524006812,0.0015149908053895267,-0.09131794912128777
2022-08-19,100.52100000381469,0,400,0.0,40208.40000152588,104668.19690704346,144876.59690856934,-0.00443507491836348,-0.034156020609537374,-0.01579781923823187,-0.1056731439060955
2022-08-22,98.1154984474182,0,400,0.0,39246.199378967285,104668.19690704346,143914.39628601074,-0.0066415186654738,-0.04057069142659464,-0.023930338499469794,-0.1270746883015893
2022-08-23,97.63000221252442,1,800,400.0,78104.00177001953,65616.19602203369,143720.19779205322,-0.0013494028323030038,-0.041865348052978146,-0.004948211470932606,-0.1313941073422028
2022-08-24,97.88500137329102,1,800,0.0,78308.00109863281,65616.19602203369,143924.1971206665,0.0014194200380133193,-0.04050535252888965,0.002611893424026679,-0.12912540132309913
