index,close,RSI_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-06-16,85.83999910354615,0,400,0.0,34335.99964141846,105783.39786529541,140119.39750671387,-0.008360885344070312,-0.06587068328857315,-0.033262563835140035,-0.23628877028218342
2022-06-17,86.33950147628784,0,400,0.0,34535.80059051514,105783.39786529541,140319.19845581055,0.0014259335441910714,-0.06453867696126203,0.0058189932194565586,-0.23184473981483267
2022-06-21,87.98549957275391,0,400,0.0,35194.19982910156,105783.39786529541,140977.59769439697,0.004692153645630803,-0.06014934870401922,0.019064252958631345,-0.21720043362315933
2022-06-22,87.78749942779541,0,400,0.0,35114.999771118164,105783.39786529541,140898.39763641357,-0.0005617917972690067,-0.060677349090575206,-0.0022503724581887097,-0.2189620242076158
2022-06-23,89.07700366973877,0,400,0.0,35630.80146789551,105783.39786529541,141414.19933319092,0.0036608059809761784,-0.0572386711120596,0.014688927812597896,-0.2074894137623039
2022-06-24,91.75199766159058,0,400,0.0,36700.79906463623,105783.39786529541,142484.19692993164,0.007566408477975184,-0.05010535380045478,0.030030129906138292,-0.18369021790559603
2022-06-27,91.37450094223023,0,400,0.0,36549.80037689209,105783.39786529541,142333.1982421875,-0.0010597574397559484,-0.05111201171874913,-0.004114316080099711,-0.18704877436840972
2022-06-28,89.30200061798097,0,400,0.0,35720.80024719238,105783.39786529541,141504.1981124878,-0.005824362411144035,-0.05663867925008048,-0.02268138597615499,-0.20548763489674804
2022-06-29,89.39799766540527,0,400,0.0,35759.19906616211,105783.39786529541,141542.59693145752,0.00027136169443675584,-0.056382687123615716,0.0010749708490289667,-0.20463355726506893
2022-06-30,88.22850093841554,0,400,0.0,35291.40037536621,105783.39786529541,141074.79824066162,-0.003305002882082464,-0.05950134506225513,-0.013081911871973606,-0.2150384709748524
2022-07-01,88.73450231552124,0,400,0.0,35493.800926208496,105783.39786529541,141277.1987915039,0.0014347038122075606,-0.05815200805663989,0.005735123817403487,-0.21053661941399482
