index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-03-25,114.19800052642822,0,400,0.0,45679.20021057129,101112.79510498047,146791.99531555176,-0.0004112916928150634,-0.021386697896321416,-0.0013205006327107194,-0.031974259767633795
2022-03-28,115.35600395202637,0,400,0.0,46142.40158081055,101112.79510498047,147255.19668579102,0.0031554947478134032,-0.018298688761392956,0.010140312617208824,-0.02215817614017257
2022-03-29,117.31899986267089,0,400,0.0,46927.59994506836,101112.79510498047,148040.39505004883,0.005332228552403784,-0.01306403299967418,0.017016850821747198,-0.0055183876962846545
2022-03-30,116.03300437927247,0,400,0.0,46413.201751708984,101112.79510498047,147525.99685668945,-0.003474715081552393,-0.01649335428873666,-0.010961527842069607,-0.016419425577978153
2022-03-31,114.41799545288086,0,400,0.0,45767.198181152344,101112.79510498047,146879.9932861328,-0.004378913441162369,-0.020800044759114233,-0.013918530637306414,-0.03010942193733046
2022-04-01,114.27100372314453,0,400,0.0,45708.40148925781,101112.79510498047,146821.19659423828,-0.00040030429317894356,-0.021192022705077806,-0.0012846906568718675,-0.03135543130115559
2022-04-04,116.18800048828125,0,400,0.0,46475.2001953125,101112.79510498047,147587.99530029297,0.005222670321737288,-0.016080031331379918,0.016775881043114005,-0.01510556524360529
2022-04-05,114.02300491333007,0,400,0.0,45609.20196533203,101112.79510498047,146721.9970703125,-0.005867673913575788,-0.02185335286458312,-0.018633555667132207,-0.03345765051988725
2022-04-06,111.53800086975097,0,400,0.0,44615.20034790039,101112.79510498047,145727.99545288086,-0.006774727970443983,-0.02848003031412738,-0.021793883133214842,-0.05452236152775969
2022-04-07,111.68300457000733,0,400,0.0,44673.20182800293,101112.79510498047,145785.9969329834,0.00039801192572697097,-0.028093353780110464,0.0013000385440444795,-0.05329320415521366
2022-04-08,110.37900199890137,0,400,0.0,44151.60079956055,101112.79510498047,145264.39590454102,-0.003577854110927814,-0.03157069396972634,-0.01167592666517625,-0.0643468832769214
2022-04-11,107.77400417327881,0,400,0.0,43109.60166931152,101112.79510498047,144222.396774292,-0.007173121285230621,-0.038517354838053186,-0.023600483592418176,-0.08642874930633937
2022-04-12,107.51400203704834,0,400,0.0,43005.600814819336,101112.79510498047,144118.3959197998,-0.0007211144511414247,-0.039210693868001134,-0.0024124754222960565,-0.08863271749515411
2022-04-13,109.26199550628662,0,400,0.0,43704.79820251465,101112.79510498047,144817.59330749512,0.004851548501028313,-0.034549377950032434,0.0162582866986567,-0.07381544692841469
2022-04-14,106.99799919128417,0,400,0.0,42799.199676513665,101112.79510498047,143911.99478149414,-0.00625337367731349,-0.04058670145670562,-0.020720803281248812,-0.09300673485474231
2022-04-18,107.44799728393554,0,400,0.0,42979.19891357421,101112.79510498047,144091.9940185547,0.0012507590999197848,-0.0393867065429685,0.004205668293356446,-0.0891922220372331
2022-04-19,109.03900299072265,0,400,0.0,43615.60119628906,101112.79510498047,144728.39630126953,0.00441663873867193,-0.03514402465820299,0.014807216020814362,-0.07570569451550047
2022-04-20,109.00600357055664,0,400,0.0,43602.401428222656,101112.79510498047,144715.19653320312,-9.120371954463025e-05,-0.03523202311197904,-0.0003026386821312066,-0.07598542172601364
2022-04-21,107.36799812316893,0,400,0.0,42947.19924926757,101112.79510498047,144059.99435424805,-0.004527528515671508,-0.0396000376383463,-0.015026745259287266,-0.08987035340960459
2022-04-22,104.6540008544922,0,400,0.0,41861.600341796875,101112.79510498047,142974.39544677734,-0.007535741704953747,-0.04683736368815106,-0.025277525111005006,-0.11287617840556341
2022-04-25,105.98499736785888,0,400,0.0,42393.998947143555,101112.79510498047,143506.79405212402,0.003723733915313998,-0.043288039652506494,0.012718066222974667,-0.10159367889454696
2022-04-26,102.66900424957275,0,400,0.0,41067.6016998291,101112.79510498047,142180.39680480957,-0.00924274879161946,-0.052130687967936185,-0.03128738218275162,-0.1297024608183731
2022-04-27,103.93099937438966,0,400,0.0,41572.39974975586,101112.79510498047,142685.19485473633,0.003550405409402213,-0.048765367635091206,0.012291880436954283,-0.11900486752217698
2022-04-28,107.46900424957275,0,400,0.0,42987.6016998291,101112.79510498047,144100.39680480957,0.009918351735889841,-0.03933068796793615,0.034041863317778365,-0.08901415163873894
2022-04-29,103.54599933624267,0,400,0.0,41418.39973449707,101112.79510498047,142531.19483947754,-0.0108896436104724,-0.04979203440348301,-0.03650359413603366,-0.1222684093109887
2022-05-02,104.85000438690186,0,400,0.0,41940.00175476074,101112.79510498047,143052.7968597412,0.003659563935116905,-0.04631468760172519,0.012593485591120945,-0.11121470917077492
2022-05-03,104.87400436401367,0,400,0.0,41949.60174560547,101112.79510498047,143062.39685058594,6.710802623555168e-05,-0.046250687662760304,0.00022889819845173243,-0.1110112678188937
2022-05-04,108.28099727630614,0,400,0.0,43312.398910522454,101112.79510498047,144425.19401550293,0.009525893560557996,-0.03716537322998037,0.03248653403627966,-0.08213110511302313
2022-05-05,103.61000442504883,0,400,0.0,41444.00177001953,101112.79510498047,142556.796875,-0.012936781239860196,-0.049621354166666576,-0.04313769699902281,-0.12172585538548542
