index,close,RSI_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-06-10,59.459998512268065,0,650,0.0,38648.99903297424,103613.0732345581,142262.07226753235,-0.005742106511912204,-0.051586184883117725,-0.02081553563513394,-0.160620039779251
2022-06-13,57.44740056991577,1,1300,650.0,74681.6207408905,66272.26286411285,140953.88360500336,-0.00919562495946824,-0.060307442633311004,-0.033847931259820774,-0.18903131497367398
2022-06-14,57.45599889755249,1,1300,0.0,74692.79856681824,66272.26286411285,140965.0614309311,7.930129799804675e-05,-0.06023292379379275,0.00014967304963175998,-0.18890993481743024
2022-06-15,58.316999149322506,0,650,-650.0,37906.04944705963,104178.31231117249,142084.36175823212,0.007940267722647443,-0.05277092161178587,0.014985384786456057,-0.1767554380941977
2022-06-16,56.97149858474731,0,650,0.0,37031.47408008575,104178.31231117249,141209.78639125824,-0.006155324598368095,-0.058601424058278395,-0.02307218451227233,-0.19574948852521312
2022-06-17,57.288000392913816,0,650,0.0,37237.20025539398,104178.31231117249,141415.51256656647,0.0014568832696779666,-0.0572299162228902,0.005555441159682539,-0.1912815221310703
2022-06-21,57.74300060272218,0,650,0.0,37532.95039176942,104178.31231117249,141711.2627029419,0.002091355686570928,-0.055258248647053976,0.007942330098584582,-0.18485841302301043
2022-06-22,57.77900018692017,0,650,0.0,37556.350121498115,104178.31231117249,141734.6624326706,0.0001651225829364389,-0.05510225044886263,0.0006234449859243707,-0.1843502170877912
2022-06-23,58.509001636505126,0,650,0.0,38030.85106372833,104178.31231117249,142209.16337490082,0.003347811566247083,-0.05193891083399449,0.012634373167125235,-0.1740449933567937
2022-06-24,59.41900024414062,0,650,0.0,38622.3501586914,104178.31231117249,142800.6624698639,0.0041593599239715395,-0.047995583534240605,0.015553138528819455,-0.1611988007198999
2022-06-27,59.02900085449219,0,650,0.0,38368.85055541992,104178.31231117249,142547.1628665924,-0.0017751990704173437,-0.049685580889383796,-0.006563546812400123,-0.1667043116576722
2022-06-28,58.1709997177124,0,650,0.0,37811.14981651306,104178.31231117249,141989.46212768555,-0.003912394520463436,-0.05340358581542959,-0.014535247494613435,-0.17881647072392215
2022-06-29,58.43299865722656,0,650,0.0,37981.449127197266,104178.31231117249,142159.76143836975,0.001199379926737576,-0.0522682570775348,0.004503944246885494,-0.17511790589160203
