index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-08-09,62.67200050354004,0,650,0.0,40736.800327301025,102310.6043434143,143047.40467071533,-0.0017101360786032638,-0.04635063552856433,-0.005979466429466784,-0.11527711729151247
2022-08-10,63.52300004959107,0,650,0.0,41289.95003223419,102310.6043434143,143600.5543756485,0.0038668978735159065,-0.04266297082900994,0.013578624253472782,-0.10326379769876459
2022-08-11,63.280998611450194,0,650,0.0,41132.64909744263,102310.6043434143,143443.25344085693,-0.0010954061805366067,-0.043711643727620375,-0.003809666387795785,-0.10668006346739123
2022-08-12,63.954999446868904,0,650,0.0,41570.74964046479,102310.6043434143,143881.3539838791,0.0030541732184203862,-0.040790973440806066,0.010650919710624818,-0.09716538454748191
2022-08-15,64.2439986228943,0,650,0.0,41758.599104881294,102310.6043434143,144069.2034482956,0.0013055858818060706,-0.039538643678029395,0.004518789438274995,-0.09308566502266602
2022-08-16,64.02099828720094,0,650,0.0,41613.64888668061,102310.6043434143,143924.2532300949,-0.0010061152191537248,-0.04050497846603396,-0.003471146573586492,-0.09623369760905909
2022-08-17,63.55700159072877,0,650,0.0,41312.0510339737,102310.6043434143,143622.655377388,-0.0020955318227341424,-0.042515630817413386,-0.007247570467281084,-0.10278380757159145
2022-08-18,63.653000831604004,0,650,0.0,41374.4505405426,102310.6043434143,143685.0548839569,0.00043446840893546224,-0.042099634106954054,0.0015104432001593615,-0.10142861347466503
2022-08-19,62.76299972534181,0,650,0.0,40795.949821472175,102310.6043434143,143106.55416488647,-0.0040261718209847475,-0.04595630556742358,-0.013982076172916358,-0.11399250704786534
2022-08-22,61.77699823379516,0,650,0.0,40155.04885196686,102310.6043434143,142465.65319538116,-0.0044784878878912915,-0.050228978697458904,-0.015709916604711438,-0.12791161087329284
2022-08-23,61.68800077438354,1,1300,650.0,80194.4010066986,62213.403840065,142407.8048467636,-0.00040605119423564595,-0.050614634354909205,-0.0014406245359286363,-0.1291679628041672
