index,close,MACD_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-05-27,98.01850280761718,1,800,0.0,78414.80224609375,64837.32376098633,143252.12600708008,0.015948574058898934,-0.044985826619465485,0.029525010472086777,-0.1279376503253935
2022-05-31,97.38499908447265,1,800,0.0,77907.99926757812,64837.32376098633,142745.32302856445,-0.003537839141672383,-0.04836451314290302,-0.006463103444743656,-0.1335738795016067
2022-06-01,97.06299962997437,1,800,0.0,77650.39970397949,64837.32376098633,142487.72346496582,-0.0018046094830517223,-0.050081843566893935,-0.0033064584640902783,-0.1364386814812375
2022-06-02,99.01199913024902,1,800,0.0,79209.59930419922,64837.32376098633,144046.92306518555,0.010942694305893008,-0.039687179565429,0.020079736951306604,-0.11909859736405726
2022-06-03,96.9890030860901,1,800,0.0,77591.20246887207,64837.32376098633,142428.5262298584,-0.011235205868262654,-0.05047649180094338,-0.020431827070754416,-0.13709702248909983
2022-06-06,96.67999963760376,1,800,0.0,77343.99971008301,64837.32376098633,142181.32347106934,-0.0017356267408827897,-0.052124510192870455,-0.0031859637552110742,-0.13984620009971327
2022-06-07,98.01399812698364,1,800,0.0,78411.19850158691,64837.32376098633,143248.52226257324,0.00750589996949258,-0.04500985158284432,0.013798081241003901,-0.12797772808893093
2022-06-08,96.57400398254394,1,800,0.0,77259.20318603516,64837.32376098633,142096.52694702148,-0.008041935074486584,-0.052689820353189365,-0.014691719264161462,-0.14078923449994463
2022-06-09,94.1180006980896,1,800,0.0,75294.40055847168,64837.32376098633,140131.724319458,-0.013827238918344698,-0.06578850453694585,-0.025431308459554658,-0.16264008850914657
2022-06-10,91.21049728393555,1,800,0.0,72968.39782714844,64837.32376098633,137805.72158813477,-0.016598687717712335,-0.08129518941243408,-0.030892107700849936,-0.18850790107929616
2022-06-13,86.96639909744262,0,400,-400.0,34786.55963897705,99623.88339996338,134410.44303894043,-0.024638153699756637,-0.10393037974039632,-0.04653080854587588,-0.22626728457066636
2022-06-14,87.11349954605102,0,400,0.0,34845.39981842041,99623.88339996338,134469.2832183838,0.00043776493933811444,-0.10353811187744066,0.001691463026353146,-0.22495854429023787
2022-06-15,88.79349851608276,0,400,0.0,35517.399406433105,99623.88339996338,135141.28280639648,0.004997420763531046,-0.0990581146240227,0.01928517369622651,-0.21001173519509886
2022-06-16,85.83999910354615,0,400,0.0,34335.99964141846,99623.88339996338,133959.88304138184,-0.008741960565130324,-0.1069341130574537,-0.033262563835140035,-0.23628877028218342
